timetag,open,high,low,close,volumn,amount
19920924,720.51,735.49,709.63,730.57,77787.0,92839000.00
19920925,730.28,735.75,723.56,729.79,76536.0,76255000.00
19920928,724.45,729.79,721.19,724.70,42557.0,40798000.00
19920929,719.99,728.42,707.82,710.63,64830.0,82381000.00
19920930,703.63,710.63,698.91,702.32,89778.0,96512000.00
19921005,676.47,702.32,668.90,679.62,94116.0,109752000.00
19921006,682.92,692.62,664.27,674.24,71613.0,97525000.00
19921007,676.56,676.84,664.43,665.26,53830.0,60947000.00
19921008,648.96,671.67,640.22,643.69,84532.0,96306000.00
19921009,664.44,668.73,643.68,660.29,93947.0,114917000.00
19921012,687.45,713.77,661.99,690.57,110752.0,149660000.00
19921013,694.10,701.30,669.56,673.99,112238.0,158356992.00
19921014,661.07,673.94,648.84,663.75,105525.0,142120992.00
19921015,654.33,667.00,650.92,663.53,75758.0,106075000.00
19921016,664.00,668.57,661.20,664.75,68851.0,91893000.00
19921019,643.80,667.46,632.40,632.40,81039.0,100268000.00
19921020,634.43,663.65,604.50,616.29,94609.0,103067000.00
19921021,597.15,616.29,577.23,585.70,91927.0,107881000.00
19921022,557.03,584.91,535.79,539.80,138728.0,149734000.00
19921023,534.41,577.52,524.07,559.73,114981.0,114178000.00
19921026,539.50,561.50,504.81,506.94,125657.0,125484000.00
19921027,465.75,506.28,448.28,450.28,141388.0,128776000.00
19921028,466.73,470.98,447.93,463.21,116311.0,103788000.00
19921029,468.72,484.51,455.22,484.25,124059.0,94125000.00
19921030,494.66,507.25,484.45,507.25,146510.0,129964000.00
19921102,471.18,508.81,465.55,477.61,126226.0,99006000.00
19921103,481.34,487.07,465.60,479.81,125543.0,90717000.00
19921104,474.82,481.60,465.09,469.90,128590.0,85452000.00
19921105,460.96,470.89,457.03,462.63,95464.0,72446000.00
19921106,460.54,468.59,455.73,457.05,73791.0,52648000.00
19921109,439.81,459.04,424.68,428.61,95622.0,71923000.00
19921110,404.49,428.34,391.17,400.53,124661.0,89992000.00
19921111,402.79,410.16,388.32,410.16,104914.0,70781000.00
19921112,408.42,416.22,402.33,415.79,121120.0,87130000.00
19921113,418.49,421.67,413.30,414.09,116763.0,79106000.00
19921116,402.02,415.64,397.63,399.32,107074.0,67165000.00
19921117,390.09,399.08,386.85,393.52,100762.0,67791000.00
19921118,400.01,407.61,389.59,407.61,93285.0,59699000.00
19921119,409.61,412.23,395.16,398.95,115030.0,76385000.00
19921120,394.90,401.44,394.31,401.44,86477.0,55774000.00
19921123,404.05,410.57,401.82,410.39,133314.0,91610000.00
19921124,414.84,448.44,410.81,440.04,175095.0,125234000.00
19921125,485.16,571.63,441.54,571.63,302928.0,264883008.00
19921126,674.74,752.32,562.01,562.01,387633.0,451184000.00
19921127,593.68,682.40,490.54,637.67,266915.0,303435008.00
19921130,682.08,727.13,637.67,724.60,370655.0,466139008.00
19921201,718.99,749.89,713.85,716.74,215404.0,259136000.00
19921202,694.88,722.20,690.63,722.20,181421.0,225079008.00
19921203,760.65,826.06,739.03,808.20,301014.0,428632992.00
19921204,833.23,841.02,807.02,807.02,305753.0,461615008.00
19921207,765.87,803.12,757.34,793.25,250742.0,339071008.00
19921208,796.63,811.57,743.90,753.94,433660.0,596425024.00
19921209,737.94,752.89,661.66,676.45,276204.0,342673984.00
19921210,668.46,693.41,592.78,625.23,227439.0,258176000.00
19921211,664.61,735.62,628.91,722.28,307490.0,372689984.00
19921214,741.06,748.19,668.07,705.07,188141.0,231872000.00
19921215,699.83,713.90,682.24,682.24,141703.0,166198000.00
19921216,671.45,690.25,663.17,685.82,121331.0,135191008.00
19921217,689.14,707.82,685.65,707.82,116802.0,150199008.00
19921218,715.72,721.26,690.45,698.13,102336.0,142492992.00
19921221,709.87,731.68,697.70,731.68,277037.0,411628992.00
19921222,731.58,731.90,724.74,725.78,183322.0,233272992.00
19921223,723.84,736.27,721.44,732.05,113159.0,138606000.00
19921224,731.55,758.59,731.31,758.59,166752.0,217228000.00
19921225,768.68,781.36,761.89,764.28,261687.0,366032992.00
19921228,764.43,772.29,756.89,757.31,152167.0,178234000.00
19921229,759.54,769.61,754.54,768.91,149864.0,187124992.00
19921230,775.07,777.43,767.07,767.52,152735.0,194586000.00
19921231,765.86,784.03,765.41,780.39,135511.0,180355008.00
19930104,784.13,816.64,777.16,814.04,183850.0,263004992.00
19930105,813.34,859.19,817.21,858.72,340098.0,495870016.00
19930106,881.00,883.42,843.16,847.44,402871.0,566275968.00
19930107,855.80,868.97,849.53,868.97,268447.0,363540000.00
19930108,882.57,893.86,878.33,889.47,373432.0,623601984.00
19930111,913.44,977.42,901.47,977.42,638851.0,950385024.00
19930112,1001.93,1028.43,982.15,987.26,624399.0,935387008.00
19930113,996.41,1024.05,973.30,1024.05,395307.0,588489024.00
19930114,1053.91,1088.60,1036.03,1086.43,638404.0,992732032.00
19930115,1083.60,1099.83,1054.46,1063.76,466303.0,728896000.00
19930118,1067.98,1078.03,1052.80,1055.32,338369.0,534251008.00
19930119,1053.52,1064.08,991.83,991.83,332610.0,611132032.00
19930120,990.09,1050.11,984.74,1043.31,258376.0,411584000.00
19930121,1051.60,1077.82,1046.18,1074.26,301864.0,491452992.00
19930122,1074.36,1109.59,1073.64,1100.31,325643.0,527932000.00
19930127,1126.37,1162.44,1113.57,1162.44,472632.0,810902976.00
19930128,1182.39,1186.21,1146.90,1150.37,460101.0,815769024.00
19930129,1156.84,1198.48,1140.24,1198.48,520097.0,815953984.00
19930201,1242.35,1278.50,1222.18,1278.50,683441.0,1296071040.00
19930202,1292.40,1325.24,1291.99,1310.58,614413.0,1194551040.00
19930203,1321.63,1326.19,1265.70,1300.56,560566.0,1019044992.00
19930204,1323.13,1371.58,1297.46,1371.58,556916.0,1120555008.00
19930205,1371.34,1404.64,1325.85,1332.96,651564.0,1397213056.00
19930208,1339.59,1393.34,1334.19,1393.17,622541.0,1165095040.00
19930209,1427.33,1483.52,1426.48,1474.92,764792.0,1652641024.00
19930210,1500.52,1528.51,1448.07,1454.46,788796.0,1793074944.00
19930211,1495.92,1497.01,1364.67,1397.38,731658.0,1400214016.00
19930212,1378.20,1458.76,1352.27,1458.76,853779.0,1250749056.00
19930215,1544.10,1536.82,1499.10,1536.82,716437.0,1598790016.00
19930216,1555.15,1558.95,1504.36,1513.48,493707.0,1218624000.00
19930217,1515.25,1533.58,1502.88,1504.00,374017.0,956164992.00
19930218,1503.72,1538.61,1497.79,1508.22,442316.0,997228992.00
19930219,1471.56,1514.46,1441.07,1499.74,504569.0,1482041984.00
19930222,1487.84,1527.13,1453.31,1456.29,477999.0,941932992.00
19930223,1420.63,1466.07,1346.15,1367.36,471463.0,992924992.00
19930224,1310.04,1346.48,1196.47,1264.96,720960.0,1506184960.00
19930225,1271.20,1421.35,1261.76,1410.36,595583.0,1400825984.00
19930226,1436.99,1444.05,1320.89,1339.88,650262.0,1613234048.00
19930301,1328.22,1339.10,1199.73,1199.73,425901.0,891107008.00
19930302,1207.57,1285.17,1186.34,1245.11,399956.0,858824000.00
19930303,1263.74,1267.54,1220.03,1231.77,193539.0,378384000.00
19930304,1231.92,1244.65,1131.29,1159.13,277967.0,529912000.00
19930305,1116.41,1180.58,1026.18,1109.54,484992.0,919756992.00
19930308,1133.52,1325.49,1133.46,1209.65,759314.0,1862035968.00
19930309,1160.13,1209.66,1129.81,1137.79,391658.0,861923968.00
19930310,1099.52,1190.33,1089.36,1188.97,301790.0,691214976.00
19930311,1219.47,1261.80,1196.25,1261.80,448178.0,1060953984.00
19930312,1280.37,1286.07,1231.39,1236.37,402110.0,970838976.00
19930315,1226.66,1241.04,1171.73,1171.73,256755.0,514230016.00
19930316,1167.91,1222.55,1155.10,1222.55,243174.0,435520992.00
19930317,1238.80,1239.33,1193.59,1202.85,165707.0,309235008.00
19930318,1203.20,1206.59,1171.43,1184.48,176715.0,309780000.00
19930319,1188.37,1207.56,1171.73,1174.99,263663.0,431657984.00
19930322,1148.29,1179.05,1036.92,1036.92,377138.0,645849984.00
19930323,1035.60,1035.63,958.42,971.25,350248.0,548908032.00
19930324,965.58,996.58,956.97,956.97,220169.0,315252992.00
19930325,963.53,965.96,913.74,945.42,219465.0,309520000.00
19930326,969.24,1039.76,945.93,1039.76,512568.0,759833024.00
19930329,1008.40,1047.88,961.49,970.45,244217.0,351144000.00
19930330,973.08,992.11,958.05,958.05,271616.0,339809984.00
19930331,953.29,957.94,918.40,925.91,235056.0,313307008.00
19930401,921.59,949.77,915.59,947.23,138294.0,198180000.00
19930402,953.51,968.05,940.55,944.01,184978.0,266862000.00
19930405,945.58,947.90,924.49,947.87,180060.0,200020992.00
19930406,949.81,1064.87,949.05,1059.62,538943.0,758332032.00
19930407,1108.64,1158.74,1076.45,1099.62,1019684.0,1806203008.00
19930408,1099.61,1237.07,1099.61,1238.86,1044269.0,1879529984.00
19930409,1322.07,1340.91,1236.46,1243.02,1069085.0,2057902976.00
19930412,1254.62,1276.41,1195.57,1203.54,638958.0,1264504960.00
19930413,1204.75,1297.84,1201.07,1297.36,668121.0,1363105024.00
19930414,1304.33,1341.19,1247.83,1272.39,880809.0,2337361920.00
19930415,1265.30,1298.34,1255.94,1278.84,597305.0,1191251968.00
19930416,1282.79,1287.08,1211.83,1214.75,651470.0,1327288064.00
19930419,1203.85,1241.86,1185.76,1223.22,478577.0,879193984.00
19930420,1257.10,1257.10,1233.72,1235.52,450074.0,941171968.00
19930421,1234.71,1243.47,1220.09,1222.56,280275.0,506462016.00
19930422,1227.10,1267.35,1220.27,1267.35,344892.0,718872000.00
19930423,1288.51,1295.76,1255.87,1260.25,556849.0,1199954048.00
19930426,1298.92,1345.73,1282.54,1345.61,774385.0,1926984960.00
19930427,1379.43,1391.42,1360.83,1363.44,911528.0,2066884992.00
19930428,1371.10,1382.83,1357.91,1372.50,688094.0,1349144960.00
19930429,1377.04,1392.62,1348.38,1349.68,502554.0,1042873024.00
19930430,1341.54,1363.11,1336.59,1358.78,399490.0,816129024.00
19930503,1365.15,1380.50,1349.98,1352.24,595189.0,1211643008.00
19930504,1352.08,1365.92,1234.55,1241.16,712924.0,1678568960.00
19930505,1232.65,1273.13,1204.06,1246.82,460096.0,956153024.00
19930506,1250.39,1250.39,1151.49,1162.92,465678.0,960345024.00
19930507,1194.26,1210.78,1159.16,1199.81,432208.0,857568000.00
19930510,1216.72,1221.98,1110.94,1128.29,397381.0,776772992.00
19930511,1124.85,1138.49,1107.66,1136.74,241421.0,435012992.00
19930512,1138.52,1160.51,1133.93,1140.19,248629.0,490369984.00
19930513,1140.21,1177.28,1140.21,1177.28,193316.0,362447008.00
19930514,1180.46,1201.44,1161.19,1167.47,257025.0,499320992.00
19930517,1162.07,1162.07,1097.61,1140.04,194832.0,333078016.00
19930518,1140.04,1148.34,1128.75,1130.26,194902.0,331719008.00
19930519,1129.10,1147.22,1127.43,1147.22,117362.0,192080992.00
19930520,1148.56,1175.20,1148.56,1165.40,243879.0,418852000.00
19930521,1177.30,1178.54,1133.20,1143.97,153564.0,246662000.00
19930524,1136.29,1143.97,1024.69,1026.13,386972.0,605216000.00
19930525,1020.32,1020.32,965.29,997.95,301064.0,475956000.00
19930526,1003.89,1008.55,992.94,995.45,202565.0,314099008.00
19930527,1001.19,1001.63,942.21,963.61,253022.0,333873984.00
19930528,962.21,980.96,959.25,972.77,218419.0,315795008.00
19930531,975.05,980.03,930.64,935.48,341908.0,329464992.00
19930601,935.90,935.90,859.48,928.58,275858.0,318072000.00
19930602,958.61,1081.20,904.32,1081.20,998846.0,1632418944.00
19930603,1102.08,1177.91,961.32,1018.29,1103748.0,2175693056.00
19930604,1024.74,1031.03,981.89,1004.30,501040.0,851142016.00
19930607,1006.26,1068.84,982.03,1064.98,449563.0,821819008.00
19930608,1094.11,1101.69,1054.31,1074.58,1012363.0,1905351040.00
19930609,1071.33,1081.18,1053.32,1065.19,454705.0,682380032.00
19930610,1069.36,1070.06,1040.38,1044.44,323044.0,582025024.00
19930611,1043.94,1052.56,1024.20,1047.00,279582.0,482832000.00
19930614,1046.07,1046.07,990.16,1000.43,421872.0,819934976.00
19930615,998.70,1002.96,981.84,1001.61,233735.0,382174016.00
19930616,1004.40,1013.81,997.33,1004.24,150297.0,253328992.00
19930617,998.21,1016.23,998.00,998.00,134334.0,217200992.00
19930618,994.20,1007.25,989.21,1005.98,148634.0,246544000.00
19930621,1003.98,1003.98,967.74,977.61,175266.0,270902016.00
19930622,972.10,987.07,971.63,981.13,163053.0,162668992.00
19930623,981.40,991.21,980.53,986.02,136034.0,132857000.00
19930624,985.62,993.80,974.17,980.17,137405.0,152818000.00
19930625,979.93,1041.22,979.93,1006.64,224396.0,312422016.00
19930628,1006.63,1010.52,983.97,1002.42,328364.0,496783008.00
19930629,1008.23,1037.49,1002.61,1028.44,832428.0,1468988032.00
19930630,1037.89,1043.05,1003.86,1007.05,580651.0,1106797056.00
19930701,1000.80,1009.89,980.05,997.53,399043.0,636201024.00
19930702,995.70,1002.87,986.98,986.98,264050.0,372539008.00
19930705,976.67,980.92,946.87,952.31,286417.0,436288992.00
19930706,938.42,938.42,895.69,897.64,326224.0,476734016.00
19930707,897.22,909.93,869.65,903.79,233996.0,326028992.00
19930708,904.46,909.11,895.62,896.16,120236.0,163976992.00
19930709,896.16,896.24,865.31,868.57,174936.0,232010000.00
19930712,855.50,855.50,828.55,845.52,433849.0,533241984.00
19930713,853.66,870.05,853.66,870.05,284326.0,376500992.00
19930714,870.05,870.05,833.08,836.39,308157.0,469980992.00
19930715,833.89,847.30,830.61,838.70,179234.0,227158000.00
19930716,841.62,849.66,839.28,846.87,190163.0,269163008.00
19930719,846.87,849.04,836.71,836.98,336058.0,286147008.00
19930720,835.79,838.34,803.22,808.21,194281.0,242551008.00
19930721,809.53,820.07,808.20,811.74,162937.0,145735008.00
19930722,812.10,815.53,804.10,815.53,148959.0,119825000.00
19930723,816.08,818.55,811.47,813.54,202724.0,173168992.00
19930726,810.07,810.07,787.80,787.81,245459.0,234455008.00
19930727,788.19,798.85,777.73,791.62,148110.0,170851008.00
19930728,792.88,818.06,791.23,798.33,439473.0,498868000.00
19930729,801.16,810.63,801.16,806.67,259667.0,250168992.00
19930730,810.09,901.12,810.09,881.07,1222136.0,1433112960.00
19930802,885.31,913.15,842.35,843.27,1327101.0,1518909056.00
19930803,842.29,853.35,830.67,832.72,307480.0,358107008.00
19930804,833.40,855.86,823.00,850.54,343278.0,313256000.00
19930805,853.71,863.94,842.72,849.30,538329.0,602014976.00
19930806,841.39,860.73,841.39,855.52,524069.0,617720000.00
19930809,866.65,887.45,861.34,885.27,1088235.0,1380780032.00
19930810,897.46,911.77,861.19,862.08,1438811.0,1680656000.00
19930811,862.40,883.02,861.78,883.02,435531.0,457620000.00
19930812,896.74,917.96,893.51,917.04,1015689.0,1079757952.00
19930813,929.42,947.26,922.52,947.26,1332467.0,1521376000.00
19930816,969.90,1023.87,967.35,1023.87,1432882.0,1921106048.00
19930817,1042.42,1042.47,973.48,974.11,1542719.0,2112173056.00
19930818,974.11,988.14,947.93,947.93,642828.0,850556032.00
19930819,944.58,980.43,944.47,968.51,448297.0,625742976.00
19930820,973.00,977.39,937.99,946.54,451256.0,571390976.00
19930823,933.72,937.30,888.68,893.23,497704.0,634803968.00
19930824,878.09,902.30,873.13,894.44,342213.0,386944000.00
19930825,904.74,921.21,904.74,911.40,285673.0,350712992.00
19930826,913.27,914.15,896.00,903.91,170181.0,193440992.00
19930827,903.47,903.77,886.30,894.59,411332.0,523032000.00
19930830,901.09,911.18,884.51,899.27,231770.0,265575008.00
19930831,895.76,909.72,893.99,895.68,169092.0,187428992.00
19930901,898.01,900.18,886.57,893.97,245553.0,199892992.00
19930902,894.27,901.39,893.00,901.39,171555.0,154355008.00
19930903,907.89,926.11,905.71,922.69,323168.0,404959008.00
19930906,940.46,947.53,933.74,947.53,497809.0,655361024.00
19930907,947.12,947.12,908.29,909.04,345944.0,454292000.00
19930908,907.98,918.26,896.56,909.13,263978.0,313452992.00
19930909,911.95,914.79,900.82,901.66,237052.0,324868000.00
19930910,887.83,908.91,887.65,903.56,171504.0,185086000.00
19930913,895.62,895.62,873.55,879.24,295061.0,340126016.00
19930914,875.14,879.93,865.61,876.62,138936.0,159394000.00
19930915,876.38,903.24,876.25,880.78,100191.0,112045000.00
19930916,885.02,885.79,874.35,875.08,114538.0,116415000.00
19930917,874.51,883.17,868.74,881.41,142359.0,169476992.00
19930920,875.97,878.23,865.74,875.00,177122.0,178963008.00
19930921,875.13,896.68,875.13,890.23,266000.0,297139008.00
19930922,891.05,892.32,881.04,881.24,179432.0,169932000.00
19930923,882.68,888.82,881.68,884.02,172349.0,167679008.00
19930924,873.16,915.06,864.38,875.81,467085.0,568177984.00
19930927,876.61,884.30,876.39,880.98,312158.0,318673984.00
19930928,886.11,898.15,883.92,898.15,559591.0,553948032.00
19930929,904.76,909.84,885.46,886.12,488694.0,469279008.00
19930930,887.13,896.58,883.55,890.27,524829.0,610470016.00
19931004,895.69,901.37,891.33,892.55,563428.0,639219008.00
19931005,894.37,896.00,885.04,885.86,357402.0,385454016.00
19931006,886.33,891.13,879.42,885.04,436478.0,608054016.00
19931007,887.00,934.40,880.99,887.62,1618615.0,3408867072.00
19931008,897.72,898.90,874.28,874.76,1195029.0,2241702912.00
19931011,872.95,879.68,866.93,868.38,635130.0,1044638016.00
19931012,868.48,875.62,866.85,871.42,554009.0,792358976.00
19931013,874.36,879.29,854.79,859.70,607545.0,799372992.00
19931014,858.33,859.48,848.53,855.04,417466.0,575073984.00
19931015,855.67,862.54,854.97,856.92,268426.0,366012000.00
19931018,852.82,852.82,835.25,835.25,554465.0,549878016.00
19931019,839.20,846.39,836.77,839.60,576583.0,581100992.00
19931020,843.58,846.78,837.97,843.85,691591.0,777291008.00
19931021,846.25,846.43,831.87,832.25,742611.0,1083249024.00
19931022,827.75,844.50,818.81,818.81,1056350.0,2003889024.00
19931025,792.78,797.48,774.54,784.97,813707.0,1191264000.00
19931026,789.25,792.43,781.13,783.23,995521.0,1855890048.00
19931027,787.79,789.41,776.41,778.38,901031.0,1737293056.00
19931028,779.64,829.10,778.27,824.66,1160734.0,1610291968.00
19931029,834.51,834.79,809.80,814.82,999240.0,1390732032.00
19931101,801.86,823.25,801.86,816.71,646971.0,1022379008.00
19931102,821.85,824.49,810.81,812.67,549003.0,841057984.00
19931103,812.63,814.74,804.73,805.71,571874.0,733212992.00
19931104,804.66,806.66,793.32,804.26,504402.0,700646976.00
19931105,804.26,816.40,803.03,814.39,518531.0,619547008.00
19931108,833.26,836.99,819.09,836.99,818185.0,1065228032.00
19931109,840.89,846.15,834.75,846.15,679881.0,823214016.00
19931110,848.45,856.77,828.66,833.17,1169090.0,2198479872.00
19931111,836.55,851.44,836.55,848.27,1114973.0,2055608960.00
19931112,858.20,868.91,858.20,865.97,983109.0,1456374016.00
19931115,875.80,893.42,875.80,890.46,1354358.0,1650499968.00
19931116,890.92,891.43,876.61,880.33,1278614.0,1532187008.00
19931117,881.93,894.96,881.93,887.65,1062975.0,1191453952.00
19931118,895.69,903.28,892.41,903.07,877493.0,1064897984.00
19931119,907.41,924.67,904.60,924.67,1620731.0,1951330048.00
19931122,924.67,954.35,898.49,949.77,1884341.0,2476503040.00
19931123,955.82,971.46,949.82,957.95,2135691.0,2876176896.00
19931124,955.24,963.62,945.43,953.23,1893822.0,2704579072.00
19931125,959.90,992.89,959.90,986.69,2354818.0,3356403968.00
19931126,986.69,1011.76,963.46,965.39,1918993.0,2803762944.00
19931129,968.44,974.85,956.34,972.96,1386637.0,1921928960.00
19931130,984.54,990.40,979.08,984.93,1603177.0,2272509952.00
19931201,993.67,993.74,971.49,974.80,1217881.0,1815472000.00
19931202,974.35,980.94,964.43,972.80,778228.0,1073545024.00
19931203,975.65,982.10,970.10,980.67,806229.0,1168038016.00
19931206,986.12,1004.01,979.72,995.72,2062968.0,2864756992.00
19931207,1006.70,1022.34,1006.70,1022.34,2402835.0,3843186944.00
19931208,1044.85,1044.85,1004.02,1009.67,2223643.0,3406758912.00
19931209,1016.78,1016.78,969.95,984.90,1246421.0,2004909952.00
19931210,986.02,994.48,957.65,978.57,1284583.0,1855793024.00
19931213,982.38,982.38,947.83,950.77,986699.0,1281954048.00
19931214,942.01,953.67,914.95,925.20,920584.0,1159597056.00
19931215,926.05,940.61,903.82,940.61,988407.0,1243628032.00
19931216,941.43,948.36,908.08,908.08,979969.0,1389314048.00
19931217,884.47,913.33,884.47,901.70,902744.0,1145469056.00
19931220,823.77,836.04,750.46,783.79,1319581.0,1551908992.00
19931221,786.82,840.34,778.93,840.34,1239165.0,1404919040.00
19931222,837.54,852.63,819.68,821.19,2060196.0,2868365056.00
19931223,820.54,839.41,820.54,833.77,1031247.0,914540032.00
19931224,841.66,845.07,828.81,834.39,918481.0,969681024.00
19931227,841.49,843.97,837.83,839.90,1004940.0,1168685952.00
19931228,851.38,854.65,836.17,839.57,1438026.0,1933943040.00
19931229,839.56,839.56,820.06,821.16,937012.0,1155118976.00
19931230,819.14,835.21,816.36,826.23,739747.0,802905024.00
19931231,829.16,834.86,825.46,833.80,697063.0,687526016.00
19940103,837.70,840.65,831.66,833.90,1010056.0,1048326016.00
19940104,835.97,836.97,829.89,832.69,652743.0,692748032.00
